snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
40,3.333333333333333,0.6150057922659968,0.8269483661651611,0.7819309830665588,0.09150647244402034,0.0791326550683222,5.0,N6_th2.70_archgru_h48_s23,gru,6,2.7,48,23,0.12863988904857257
60,5.0,0.7280417324568891,0.9292751264572143,0.9282605051994324,0.06244541740816557,0.05483529413605565,6.0,N6_th2.70_archgru_h48_s23,gru,6,2.7,48,23,0.14579274001052717
0,0.0,0.7037775915870377,1.3791013908386232,1.4222431182861328,0.6017766190434768,0.2965454673225305,2.0,N6_th2.70_archrbm_h48_s11,rbm,6,2.7,48,11,0.16275004786805253
20,1.6666666666666665,0.7232855674488015,1.4879331016540527,1.4878687858581543,0.6158597511912752,0.32456798487846417,2.0,N6_th2.70_archrbm_h48_s11,rbm,6,2.7,48,11,0.12715482415983742
40,3.333333333333333,0.6150057922659968,1.2705629920959474,1.2023478746414185,0.5346922397022001,0.27161820236728834,2.0,N6_th2.70_archrbm_h48_s11,rbm,6,2.7,48,11,0.12863988904857257
60,5.0,0.7280417324568891,1.5058736324310302,1.353102207183838,0.6077782023921838,0.3267360580442926,2.0,N6_th2.70_archrbm_h48_s11,rbm,6,2.7,48,11,0.14579274001052717
0,0.0,0.7037775915870377,1.4367286443710328,1.389697790145874,0.6017546235508155,0.3092898236649684,2.0,N6_th2.70_archrbm_h48_s17,rbm,6,2.7,48,17,0.16275004786805253
20,1.6666666666666665,0.7232855674488015,1.4835982131958008,1.4143240451812744,0.6159176870056473,0.3255998700209739,2.0,N6_th2.70_archrbm_h48_s17,rbm,6,2.7,48,17,0.12715482415983742
40,3.333333333333333,0.6150057922659968,1.301483292579651,1.3167513608932495,0.5339692614597731,0.27836714525864087,2.0,N6_th2.70_archrbm_h48_s17,rbm,6,2.7,48,17,0.12863988904857257
60,5.0,0.7280417324568891,1.5010652399063111,1.4196276664733887,0.6073124674588398,0.3237831198842145,2.0,N6_th2.70_archrbm_h48_s17,rbm,6,2.7,48,17,0.14579274001052717
0,0.0,0.7037775915870377,1.3682365703582764,1.3758845329284668,0.6025703997260274,0.2901355754637218,2.0,N6_th2.70_archrbm_h48_s23,rbm,6,2.7,48,23,0.16275004786805253
20,1.6666666666666665,0.7232855674488015,1.467577018737793,1.4490618705749512,0.6163672403368966,0.32145696954313596,2.0,N6_th2.70_archrbm_h48_s23,rbm,6,2.7,48,23,0.12715482415983742
40,3.333333333333333,0.6150057922659968,1.2608465814590455,1.195172667503357,0.5335045230910664,0.26802571052886653,2.0,N6_th2.70_archrbm_h48_s23,rbm,6,2.7,48,23,0.12863988904857257
60,5.0,0.7280417324568891,1.4801973152160643,1.4725381135940552,0.6071159779865546,0.3202167377609897,2.0,N6_th2.70_archrbm_h48_s23,rbm,6,2.7,48,23,0.14579274001052717
0,0.0,0.7037775915870377,1.3951911277195899,1.4391669606918962,0.6185907726650806,0.30569082925524266,1.0,N6_th2.70_archindependent_h0_s11,independent,6,2.7,0,11,0.16275004786805253
20,1.6666666666666665,0.7232855674488015,1.5032633917576863,1.5029150438686127,0.6313457838952636,0.3368757945972395,1.0,N6_th2.70_archindependent_h0_s11,independent,6,2.7,0,11,0.12715482415983742
40,3.333333333333333,0.6150057922659968,1.286074607703398,1.2169955853245313,0.5497789315125263,0.28137920313789067,1.0,N6_th2.70_archindependent_h0_s11,independent,6,2.7,0,11,0.12863988904857257
60,5.0,0.7280417324568891,1.5209366197890688,1.3675360026928736,0.6238957387144535,0.33693495126219464,1.0,N6_th2.70_archindependent_h0_s11,independent,6,2.7,0,11,0.14579274001052717
0,0.0,0.7037775915870377,1.4542015596787463,1.405754762637518,0.6184648338423901,0.3199133815351239,1.0,N6_th2.70_archindependent_h0_s17,independent,6,2.7,0,17,0.16275004786805253
