snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
0,0.0,1.0084901620272477,1.9721355438232422,1.8779973983764648,0.8168105081184407,0.43251621090959436,3.0,N6_th2.40_archrbm_h48_s17,rbm,6,2.4,48,17,0.2280723134575697
18,1.2,0.8948626368335626,1.8807500076293946,1.850035309791565,0.7833190476022749,0.4297758150778983,3.0,N6_th2.40_archrbm_h48_s17,rbm,6,2.4,48,17,0.1260734603764754
36,2.4,1.0715662598774847,2.337629909515381,2.3416459560394287,0.9353283460788971,0.5248920302384692,3.0,N6_th2.40_archrbm_h48_s17,rbm,6,2.4,48,17,0.19141928377194004
54,3.6,0.8931614989897376,1.7915678310394287,1.6803135871887207,0.7068933890711542,0.3896686195422613,3.0,N6_th2.40_archrbm_h48_s17,rbm,6,2.4,48,17,0.18926547468083876
72,4.8,0.9963514460599745,1.9005638027191163,2.026890277862549,0.7813607259801911,0.4235320462679094,3.0,N6_th2.40_archrbm_h48_s17,rbm,6,2.4,48,17,0.2100723243495242
90,6.0,1.0385347926284512,2.22386981010437,2.200239896774292,0.8724056304710339,0.4895785219871155,3.0,N6_th2.40_archrbm_h48_s17,rbm,6,2.4,48,17,0.19707419160907158
0,0.0,1.0084901620272477,1.9268141984939575,1.9687368869781494,0.8176554821763042,0.4195002382249102,3.0,N6_th2.40_archrbm_h48_s23,rbm,6,2.4,48,23,0.2280723134575697
18,1.2,0.8948626368335626,1.8595550870895385,1.8295083045959473,0.7829638038653545,0.41983544469757783,3.0,N6_th2.40_archrbm_h48_s23,rbm,6,2.4,48,23,0.1260734603764754
36,2.4,1.0715662598774847,2.326763277053833,2.296945810317993,0.9353010102406139,0.5198258264600997,3.0,N6_th2.40_archrbm_h48_s23,rbm,6,2.4,48,23,0.19141928377194004
54,3.6,0.8931614989897376,1.729296989440918,1.7457598447799683,0.7065112647829138,0.3774080833506853,3.0,N6_th2.40_archrbm_h48_s23,rbm,6,2.4,48,23,0.18926547468083876
72,4.8,0.9963514460599745,1.8877565383911132,2.0429978370666504,0.7793078964688439,0.42039830068655804,3.0,N6_th2.40_archrbm_h48_s23,rbm,6,2.4,48,23,0.2100723243495242
90,6.0,1.0385347926284512,2.192095546722412,2.322059392929077,0.8716559707429008,0.4855751225106556,3.0,N6_th2.40_archrbm_h48_s23,rbm,6,2.4,48,23,0.19707419160907158
0,0.0,1.0084901620272477,2.0394365692138674,1.960665225982666,0.8174653315756514,0.4469736926548338,3.0,N6_th2.40_archrbm_h48_s29,rbm,6,2.4,48,29,0.2280723134575697
18,1.2,0.8948626368335626,1.8780147981643678,1.915651798248291,0.7831303994833474,0.42687449863114546,3.0,N6_th2.40_archrbm_h48_s29,rbm,6,2.4,48,29,0.1260734603764754
